id,sentence_id,tag,quote,correction,start,end,annotation_source
9365,41018,ortho,отметит,отметить,2,3,manual
9367,41018,ortho,экомики,экономики,13,14,manual
9368,41018,ortho,развываются,развиваются,16,17,manual
9369,41019,ortho,сказат,сказать,5,6,manual
9370,41019,ortho,играком,игроком,19,20,manual
9371,41019,ortho,миравой,мировой,21,22,manual
9372,41019,gov,укрепления,укрепление,30,31,manual
9373,41019,ortho,будушем,будущем,35,36,manual
9688,41019,ortho,заключении,заключение,1,2,manual
11479,42002,asp,нравился,понравился,3,4,manual
11483,42003,"hyphen,punct",По моему,"По-моему,",0,2,manual
11521,43003,del,Как,"Показано, как",0,1,manual
11525,43003,lex,массово,коллективно,6,7,manual
11528,43005,lex,продуктовой,пищевой,5,6,manual
11530,44002,asp,дам,дан,7,8,manual
11534,44005,not-clear,Словарик,,0,1,manual
11535,44006,del,думать,о том,2,3,manual
11537,44007,lex,стираюсь,стараюсь,1,2,manual
70475,44007,"mode,transfer",был,  ,7,8,manual
84702,44007,"gov,constr",для меня,мне,22,24,manual
11538,44008,syntax,Используясь,Пользуясь,0,1,manual
11541,44008,agrgender,что,чем,4,5,manual
11545,44009,lex,ограниченный,небольшой,2,3,manual
11546,44010,lex,терминах,темах,3,4,manual
11547,44010,asp,повторить,повторять,5,6,manual
11548,44010,syntax,привык,привыкал,10,11,manual
11549,44012,asp,спрашивали,спросили,3,4,manual
11551,44012,mode,вы,бы вы,1,2,manual
11552,44013,transp,только знал,знал только,1,3,manual
11553,44013,agrcase,он,им,10,11,manual
11554,44014,agrcase,того,тем,9,10,manual
11555,44014,morph,владетелем,владельцем,18,19,manual
11556,44014,agrcase,работе,работу,26,27,manual
11557,44016,transp,система работала,работала система,7,9,manual
11559,44017,morph,У,В,0,1,manual
11561,44020,transp,вместе в одном,в одном месте,2,5,manual
11566,44020,insert,времени,,5,6,manual
11560,44021,"infl,ortho",слова,слово,2,3,manual
11568,44023,syntax,Знаете,Знаю,0,1,manual
11569,44024,syntax,Знаете,Знаю,0,1,manual
11575,44024,morph,специальные,специально,8,9,manual
11576,44024,del,уполномоченные,уполномоченные люди,9,10,manual
11578,44025,syntax,Знаете,Знаю,0,1,manual
11579,44025,not-clear,побратим,,7,8,manual
11580,44026,syntax,Знаете,Знаю,0,1,manual
11581,44026,"lex,prep",на,над,2,3,manual
11583,44026,,какие,какими,3,4,manual
11584,44026,,проекты,проектами,4,5,manual
11585,44027,agrcase,сами,самим,8,9,manual
7553,45001,misspell,цчутаю,считаю,1,2,manual
7554,45003,ortho,продук,продукт,1,2,manual
7555,45003,ortho,происчодят,происходят,7,8,manual
7556,45004,ortho,Общесто,Общество,0,1,manual
7557,45005,"ortho,space",В последствие,Впоследствии,0,2,manual
7558,45005,agrnum,строятся,строится,9,10,manual
7562,45007,lex,материализм,материальное,3,4,manual
7563,45007,ortho,аморальноя,аморальная,20,21,manual
7564,45007,lex,смерти,уничтожении,26,27,manual
7565,45007,deriv,коруптных,коррумпированных,36,37,manual
7989,45007,morph,высше,выше,8,9,manual
7990,45007,lex,нехороших,плохих,38,39,manual
54,46001,"ortho,ortho,morph",увеличелос,,8,9,manual
26791,46002,gov,последних,последние,8,9,manual
57,46003,lex,людей,,15,16,manual
11613,47004,transp,факт тот,тот факт,4,6,manual
7569,47012,misspell,вупискниками,выпускниками,17,18,manual
10080,48001,"translit,morph",Пенсилвании,Пенсильвания,8,9,manual
10081,48001,ortho,полилитик,политик,20,21,manual
10082,48002,num,классификации,классификация,3,4,manual
10083,48002,"ortho,subst",формальних,формальных,4,5,manual
10085,48002,ortho,граматики,грамматики,8,9,manual
10109,49002,lex,грандиозном,замечательном,3,4,manual
10111,49004,constr,в сталинском ампире,в стиле Сталинского ампира,1,4,manual
10112,49007,constr,"Посмотрев на этот дом,",При взгляде на этот дом,0,5,manual
10115,49007,constr,живя в таком доме,если вы живете в таком доме,12,16,manual
10117,49008,constr,выходя из подъезда,у выхода из подъезда находится,8,11,manual
10120,49009,num,шумы,шума,5,6,manual
10121,49010,"gov,syntax",квартире,квартиру,3,4,manual
10122,49010,"constr,subst",вы будете иметь,у вас будет,7,10,manual
7571,50002,deriv,долгожительности,долгожительству,12,13,manual
7575,50004,"ortho,subst",прибовляет,прибавляет,13,14,manual
10135,50004,"ortho,subst",Малоподвожный,Малоподвижный,0,1,manual
7576,50005,conj,чем,что,1,2,manual
7577,50007,"ortho,subst,wo",челивеческой биологией,биологией человека,11,13,manual
10137,50007,lex,старости,старения,16,17,manual
7578,50008,"ortho,subst",Влеяние,Влияние,0,1,manual
7580,50008,deriv,химикатные,химические,12,13,manual
7581,50008,"ortho,subst",здаровье,здоровье,25,26,manual
10138,50008,ortho,загрязнёная,загрязненная,7,8,manual
10143,51001,"ortho,subst",посвещает,посвящает,2,3,manual
10144,51002,"infl,morph",Японие,Японии,2,3,manual
10145,51002,lex,служителе,помощнике,6,7,manual
7582,52002,"wo,constr",всё хорошо в Нью-Йорке,у вас в Нью-Йорке все хорошо,3,7,manual
7583,52004,syntax,Мне очень интересно,Очень интересно,0,3,manual
7584,52005,ortho,назадь,назад,13,14,manual
7585,52005,gov,неделя,неделю,12,13,manual
7586,52005,asp,слышала,услышала,9,10,manual
10150,52006,lex,« Глокализация », Слово «глокализация»,0,3,manual
10554,52006,constr,сделано от слова,образовано от слова,3,6,manual
7589,52007,"constr,transfer",Локальный,Что такое локальный,0,1,manual
7590,52008,gov,связанные,связанными,10,11,manual
7591,52008,"ortho,subst",организации,организаций,14,15,manual
10153,52008,"lex,prep",в,при,4,5,manual
10154,52008,tense,станут,становятся,8,9,manual
10158,52009,gov,значении,значения,5,6,manual
10159,52010,ref,это,такое,2,3,manual
7596,52011,constr,Они,Они же,0,1,manual
7597,52011,lex,совсем,совершенно,1,2,manual
7598,52012,syntax,Значит,Это значит,0,1,manual
7599,52013,ortho,значить,значит,3,4,manual
7600,52013,"constr,transfer",локальные действии,деятельность местных организаций,9,11,manual
7601,52013,lex,сочетают и работают,происходят,11,14,manual
7602,52013,"space,lex",в месте,одновременно,14,16,manual
7603,52015,deriv,побережном,прибрежном,10,11,manual
10160,52015,asp,уменьшать,уменьшить,3,4,manual
7604,52016,"idiom,transfer",На другой стороне,С другой стороны,0,3,manual
10161,52016,asp,привлекать,привлечь,13,14,manual
7605,52018,conj,А,И,0,1,manual
7607,53003,lex,такое,большое,14,15,manual
7609,53003,infl,удовольство,удовольствие,15,16,manual
7610,53003,altern,тратаю,трачу,17,18,manual
7611,53003,gov,времени,время,18,19,manual
12355,53006,asp,писать,написать,9,10,manual
12356,53007,not-clear,все начинается с чувством,,2,6,manual
12360,53008,syntax,любить,,7,8,manual
85819,53009,"ortho,subst",веши,вещи,12,13,manual
85820,53009,"ortho,prep",Во- третьих,В- третьих,0,2,manual
12365,53011,gender,проблемом,проблемой,7,8,manual
12366,53011,constr,возможности,ограниченность возможностей,4,5,manual
12367,53011,"ortho,subst",явлается,является,6,7,manual
12372,53013,"gov,prep,constr",Для меня было легче,,0,4,manual
7637,53014,"refl,asp",учил,научился,9,10,manual
12373,53014,"ortho,subst",постаяно,постоянно,6,7,manual
12394,53017,conj,от,что от,3,4,manual
12396,53017,"constr,subst",кушать в ресторанах,посещения ресторанов,7,10,manual
12397,53017,agrcase,обычные рестораны,в обычных ресторанах,16,18,manual
12398,53018,"deriv,asp,refl",познакомаю,знакомлюсь,1,2,manual
